,roc_l1,roc_l2,roc_l3,roc_l4,sma_l1,sma_l2,sma_l3,sma_l4,Returns%,MaxR
2513,10,16,16,33,10,8,10,16,36.84336018767405,
2514,10,16,16,33,10,10,8,12,37.97435133315324,
2515,10,16,16,33,10,10,8,14,36.39537921143216,
2516,10,16,16,33,10,10,8,16,36.664694306106895,
2517,10,16,16,33,10,10,10,12,36.17074517036477,
2518,10,16,16,33,10,10,10,14,34.5461428646245,
2519,10,16,16,33,10,10,10,16,33.58241448250618,
2520,10,16,18,25,8,8,8,12,34.1998949826353,
2521,10,16,18,25,8,8,8,14,35.35948554727554,
2522,10,16,18,25,8,8,8,16,44.419033379539,
2523,10,16,18,25,8,8,10,12,35.04986847127486,
2524,10,16,18,25,8,8,10,14,37.06829562216879,
2525,10,16,18,25,8,8,10,16,42.244634654671955,
2526,10,16,18,25,8,10,8,12,34.6798128908971,
2527,10,16,18,25,8,10,8,14,36.00254481275809,
2528,10,16,18,25,8,10,8,16,40.895123542978354,
2529,10,16,18,25,8,10,10,12,34.871867326444146,
2530,10,16,18,25,8,10,10,14,36.82017735715115,
2531,10,16,18,25,8,10,10,16,41.43832166702924,
2532,10,16,18,25,10,8,8,12,35.21141499556913,
2533,10,16,18,25,10,8,8,14,33.97798788480932,
2534,10,16,18,25,10,8,8,16,41.559611623686976,
2535,10,16,18,25,10,8,10,12,36.376703008873676,
2536,10,16,18,25,10,8,10,14,34.71949034885171,
2537,10,16,18,25,10,8,10,16,42.28948088019433,
2538,10,16,18,25,10,10,8,12,34.58184031985877,
2539,10,16,18,25,10,10,8,14,35.768421360628366,
2540,10,16,18,25,10,10,8,16,42.35635129379969,
2541,10,16,18,25,10,10,10,12,35.879428039619285,
2542,10,16,18,25,10,10,10,14,33.74519334294084,
2543,10,16,18,25,10,10,10,16,37.06323597152368,
2544,10,16,18,27,8,8,8,12,43.29994975154483,
2545,10,16,18,27,8,8,8,14,39.25469875030376,
2546,10,16,18,27,8,8,8,16,41.22887049885483,
2547,10,16,18,27,8,8,10,12,41.277320993614524,
2548,10,16,18,27,8,8,10,14,39.033801587386534,
2549,10,16,18,27,8,8,10,16,42.24161845645523,
2550,10,16,18,27,8,10,8,12,41.11196427489401,
2551,10,16,18,27,8,10,8,14,44.53519995317674,
2552,10,16,18,27,8,10,8,16,43.91808261585976,
2553,10,16,18,27,8,10,10,12,42.9974825915144,
2554,10,16,18,27,8,10,10,14,41.84058434451168,
2555,10,16,18,27,8,10,10,16,43.38139853305262,
2556,10,16,18,27,10,8,8,12,41.47714736527743,
2557,10,16,18,27,10,8,8,14,40.773774912360466,
2558,10,16,18,27,10,8,8,16,43.93275274228665,
2559,10,16,18,27,10,8,10,12,42.34218648830969,
2560,10,16,18,27,10,8,10,14,43.481052736868634,
2561,10,16,18,27,10,8,10,16,43.015313516364586,
2562,10,16,18,27,10,10,8,12,38.702969940601946,
2563,10,16,18,27,10,10,8,14,46.166158522252346,
2564,10,16,18,27,10,10,8,16,43.04686626329877,
2565,10,16,18,27,10,10,10,12,42.61301399706494,
2566,10,16,18,27,10,10,10,14,41.84058434451168,
2567,10,16,18,27,10,10,10,16,43.00121627782292,
2568,10,16,18,29,8,8,8,12,40.1722382752435,
2569,10,16,18,29,8,8,8,14,43.59936428092385,
2570,10,16,18,29,8,8,8,16,42.54657588950593,
2571,10,16,18,29,8,8,10,12,41.109069186096434,
2572,10,16,18,29,8,8,10,14,44.32529094414596,
2573,10,16,18,29,8,8,10,16,44.0689594812126,
2574,10,16,18,29,8,10,8,12,40.998670322312535,
2575,10,16,18,29,8,10,8,14,42.59963309958039,
2576,10,16,18,29,8,10,8,16,42.92048347753058,
2577,10,16,18,29,8,10,10,12,42.69168713995222,
2578,10,16,18,29,8,10,10,14,45.59915080000323,
2579,10,16,18,29,8,10,10,16,37.28278967527456,
2580,10,16,18,29,10,8,8,12,38.50603513818541,
2581,10,16,18,29,10,8,8,14,39.43195153896562,
2582,10,16,18,29,10,8,8,16,42.54657588950593,
2583,10,16,18,29,10,8,10,12,41.96954024332774,
2584,10,16,18,29,10,8,10,14,43.58489343569494,
2585,10,16,18,29,10,8,10,16,34.18862490780364,
2586,10,16,18,29,10,10,8,12,39.82965236199894,
2587,10,16,18,29,10,10,8,14,42.69150233386651,
2588,10,16,18,29,10,10,8,16,37.04063990136814,
2589,10,16,18,29,10,10,10,12,42.99328364103519,
2590,10,16,18,29,10,10,10,14,44.02678668284176,
2591,10,16,18,29,10,10,10,16,36.77561997939188,
2592,10,16,18,31,8,8,8,12,43.34548971801277,
2593,10,16,18,31,8,8,8,14,39.86895687894014,
2594,10,16,18,31,8,8,8,16,44.81887625303139,
2595,10,16,18,31,8,8,10,12,42.8250329874418,
2596,10,16,18,31,8,8,10,14,39.69991794790161,
2597,10,16,18,31,8,8,10,16,34.32582550038663,
2598,10,16,18,31,8,10,8,12,44.156896779127266,
2599,10,16,18,31,8,10,8,14,42.549038463518144,
2600,10,16,18,31,8,10,8,16,35.069258433447345,
2601,10,16,18,31,8,10,10,12,41.75006832439905,
2602,10,16,18,31,8,10,10,14,36.11362627931564,
2603,10,16,18,31,8,10,10,16,35.29876891719758,
2604,10,16,18,31,10,8,8,12,44.573486234200885,
2605,10,16,18,31,10,8,8,14,41.58857098210808,
2606,10,16,18,31,10,8,8,16,36.18550486381315,
2607,10,16,18,31,10,8,10,12,41.83132368463052,
2608,10,16,18,31,10,8,10,14,39.2793391718219,
2609,10,16,18,31,10,8,10,16,33.88147958025303,
2610,10,16,18,31,10,10,8,12,43.44572263775473,
2611,10,16,18,31,10,10,8,14,42.32677658306352,
2612,10,16,18,31,10,10,8,16,33.96028714785612,
2613,10,16,18,31,10,10,10,12,41.19107635604507,
2614,10,16,18,31,10,10,10,14,36.82859493886815,
2615,10,16,18,31,10,10,10,16,33.78929708878488,
2616,10,16,18,33,8,8,8,12,38.67528058910213,
2617,10,16,18,33,8,8,8,14,43.33140091406537,
2618,10,16,18,33,8,8,8,16,35.820897068653636,
2619,10,16,18,33,8,8,10,12,39.29916132062951,
2620,10,16,18,33,8,8,10,14,37.79869321611628,
2621,10,16,18,33,8,8,10,16,33.7824134158659,
2622,10,16,18,33,8,10,8,12,38.984910891774575,
2623,10,16,18,33,8,10,8,14,38.26398917443865,
2624,10,16,18,33,8,10,8,16,34.988782805030695,
2625,10,16,18,33,8,10,10,12,36.18355676797458,
2626,10,16,18,33,8,10,10,14,36.78602474577673,
2627,10,16,18,33,8,10,10,16,33.88644344235877,
2628,10,16,18,33,10,8,8,12,38.50601425395021,
2629,10,16,18,33,10,8,8,14,36.936134021586895,
2630,10,16,18,33,10,8,8,16,36.45061557006963,
2631,10,16,18,33,10,8,10,12,36.04296451053608,
2632,10,16,18,33,10,8,10,14,38.71773453478937,
2633,10,16,18,33,10,8,10,16,31.218385173088706,
2634,10,16,18,33,10,10,8,12,37.211133525795304,
2635,10,16,18,33,10,10,8,14,35.21463847311375,
2636,10,16,18,33,10,10,8,16,33.734739719983736,
2637,10,16,18,33,10,10,10,12,32.53355562590593,
2638,10,16,18,33,10,10,10,14,35.81648188094562,
2639,10,16,18,33,10,10,10,16,32.93378348781607,
2640,10,16,20,25,8,8,8,12,40.425538575288954,
2641,10,16,20,25,8,8,8,14,40.76885636090074,
2642,10,16,20,25,8,8,8,16,46.69926855446684,
2643,10,16,20,25,8,8,10,12,39.93550923014223,
2644,10,16,20,25,8,8,10,14,39.0769587145011,
2645,10,16,20,25,8,8,10,16,41.19066061896916,
2646,10,16,20,25,8,10,8,12,40.328493533269466,
2647,10,16,20,25,8,10,8,14,41.71939158504168,
2648,10,16,20,25,8,10,8,16,48.97191657698494,
2649,10,16,20,25,8,10,10,12,37.16272207541181,
2650,10,16,20,25,8,10,10,14,35.141717041791225,
2651,10,16,20,25,8,10,10,16,42.59243983352363,
2652,10,16,20,25,10,8,8,12,34.52376612023343,
2653,10,16,20,25,10,8,8,14,41.934848186494094,
2654,10,16,20,25,10,8,8,16,43.591976409003195,
2655,10,16,20,25,10,8,10,12,36.32674647495804,
2656,10,16,20,25,10,8,10,14,38.36304313646386,
2657,10,16,20,25,10,8,10,16,38.76324137959304,
2658,10,16,20,25,10,10,8,12,33.93940889064163,
2659,10,16,20,25,10,10,8,14,42.76662181734076,
2660,10,16,20,25,10,10,8,16,43.673553203756654,
2661,10,16,20,25,10,10,10,12,32.18435225755246,
2662,10,16,20,25,10,10,10,14,38.332677596235584,
2663,10,16,20,25,10,10,10,16,41.2218401267601,
2664,10,16,20,27,8,8,8,12,41.15704290500631,
2665,10,16,20,27,8,8,8,14,43.58950872857156,
2666,10,16,20,27,8,8,8,16,46.18476379181237,
2667,10,16,20,27,8,8,10,12,40.496552259948714,
2668,10,16,20,27,8,8,10,14,42.414245991641224,
2669,10,16,20,27,8,8,10,16,46.70951389718809,
2670,10,16,20,27,8,10,8,12,43.57757525341381,
2671,10,16,20,27,8,10,8,14,43.49419335453058,
2672,10,16,20,27,8,10,8,16,48.422462207574995,
2673,10,16,20,27,8,10,10,12,37.56185850658841,
2674,10,16,20,27,8,10,10,14,39.60865979722672,
2675,10,16,20,27,8,10,10,16,44.46005817979042,
2676,10,16,20,27,10,8,8,12,42.73622930970089,
2677,10,16,20,27,10,8,8,14,44.11204510302903,
2678,10,16,20,27,10,8,8,16,47.511467702135604,
2679,10,16,20,27,10,8,10,12,38.98587448955709,
2680,10,16,20,27,10,8,10,14,40.86536007949496,
2681,10,16,20,27,10,8,10,16,45.36069822008548,
2682,10,16,20,27,10,10,8,12,42.67234826214275,
2683,10,16,20,27,10,10,8,14,42.49941793862868,
2684,10,16,20,27,10,10,8,16,50.11856743485956,MR
2685,10,16,20,27,10,10,10,12,36.315856855476,
2686,10,16,20,27,10,10,10,14,38.189127419315156,
2687,10,16,20,27,10,10,10,16,35.71218776150829,
2688,10,16,20,29,8,8,8,12,40.17362786340672,
2689,10,16,20,29,8,8,8,14,43.11180235122367,
2690,10,16,20,29,8,8,8,16,47.602087633904375,
2691,10,16,20,29,8,8,10,12,39.50358407783352,
2692,10,16,20,29,8,8,10,14,42.51324988037976,
2693,10,16,20,29,8,8,10,16,36.37199311917303,
2694,10,16,20,29,8,10,8,12,42.609158272442755,
2695,10,16,20,29,8,10,8,14,48.244171375419114,
2696,10,16,20,29,8,10,8,16,39.16569650574675,
2697,10,16,20,29,8,10,10,12,42.50802572748768,
2698,10,16,20,29,8,10,10,14,45.57644693472503,
2699,10,16,20,29,8,10,10,16,34.526176633842084,
2700,10,16,20,29,10,8,8,12,41.805491085071196,
2701,10,16,20,29,10,8,8,14,43.202324256354075,
2702,10,16,20,29,10,8,8,16,49.50176621587937,
2703,10,16,20,29,10,8,10,12,40.8918658452626,
2704,10,16,20,29,10,8,10,14,43.36757048144594,
2705,10,16,20,29,10,8,10,16,34.40710909582256,
2706,10,16,20,29,10,10,8,12,44.20694283905212,
2707,10,16,20,29,10,10,8,14,46.605554070648935,
2708,10,16,20,29,10,10,8,16,38.174740427247116,
2709,10,16,20,29,10,10,10,12,43.070894276714114,
2710,10,16,20,29,10,10,10,14,36.94080351094587,
2711,10,16,20,29,10,10,10,16,31.79412514465446,
2712,10,16,20,31,8,8,8,12,45.343518820735596,
2713,10,16,20,31,8,8,8,14,43.038801288530095,
2714,10,16,20,31,8,8,8,16,35.39925956699193,
2715,10,16,20,31,8,8,10,12,42.120180094179176,
2716,10,16,20,31,8,8,10,14,34.4174658357077,
2717,10,16,20,31,8,8,10,16,35.172560733282495,
2718,10,16,20,31,8,10,8,12,44.51413355651198,
2719,10,16,20,31,8,10,8,14,35.6364057569927,
2720,10,16,20,31,8,10,8,16,35.61366647527649,
2721,10,16,20,31,8,10,10,12,43.109111937131246,
2722,10,16,20,31,8,10,10,14,35.52016023172493,
2723,10,16,20,31,8,10,10,16,32.31960014670733,
2724,10,16,20,31,10,8,8,12,43.18241373103572,
2725,10,16,20,31,10,8,8,14,43.43385849354817,
2726,10,16,20,31,10,8,8,16,34.40149917845102,
2727,10,16,20,31,10,8,10,12,41.481499484171394,
2728,10,16,20,31,10,8,10,14,33.44032235301469,
2729,10,16,20,31,10,8,10,16,33.13485586659954,
2730,10,16,20,31,10,10,8,12,45.49847963166175,
2731,10,16,20,31,10,10,8,14,34.8818281297942,
2732,10,16,20,31,10,10,8,16,34.8894334552181,
2733,10,16,20,31,10,10,10,12,42.060353841037454,
2734,10,16,20,31,10,10,10,14,32.01481589995754,
2735,10,16,20,31,10,10,10,16,33.04156483481876,
2736,10,16,20,33,8,8,8,12,42.078425558827945,
2737,10,16,20,33,8,8,8,14,37.698211140589905,
2738,10,16,20,33,8,8,8,16,35.58634959834967,
2739,10,16,20,33,8,8,10,12,43.81354488699972,
2740,10,16,20,33,8,8,10,14,36.50596258734245,
2741,10,16,20,33,8,8,10,16,34.912302722757744,
2742,10,16,20,33,8,10,8,12,43.53654871786,
2743,10,16,20,33,8,10,8,14,36.963476035370576,
2744,10,16,20,33,8,10,8,16,33.19888835222105,
2745,10,16,20,33,8,10,10,12,37.9778652341769,
2746,10,16,20,33,8,10,10,14,34.813538272831266,
2747,10,16,20,33,8,10,10,16,36.63872009293479,
2748,10,16,20,33,10,8,8,12,43.29556752789128,
2749,10,16,20,33,10,8,8,14,33.783476419761996,
2750,10,16,20,33,10,8,8,16,34.92736775578132,
2751,10,16,20,33,10,8,10,12,34.448241383530245,
2752,10,16,20,33,10,8,10,14,34.170673025962515,
2753,10,16,20,33,10,8,10,16,33.547087016794535,
2754,10,16,20,33,10,10,8,12,35.029756456598506,
2755,10,16,20,33,10,10,8,14,35.82824896866947,
2756,10,16,20,33,10,10,8,16,35.33039001303396,
2757,10,16,20,33,10,10,10,12,38.42622548855354,
2758,10,16,20,33,10,10,10,14,33.65885753545845,
2759,10,16,20,33,10,10,10,16,32.18916629929595,
2760,10,16,22,25,8,8,8,12,42.424270409465606,
2761,10,16,22,25,8,8,8,14,39.63516719399948,
2762,10,16,22,25,8,8,8,16,45.23821912186139,
2763,10,16,22,25,8,8,10,12,37.80558515685959,
2764,10,16,22,25,8,8,10,14,38.18445333619164,
2765,10,16,22,25,8,8,10,16,45.47246381144774,
2766,10,16,22,25,8,10,8,12,42.54133549689138,
2767,10,16,22,25,8,10,8,14,39.604567510076265,
2768,10,16,22,25,8,10,8,16,45.550907457939644,
2769,10,16,22,25,8,10,10,12,40.11720403451403,
2770,10,16,22,25,8,10,10,14,39.441220655428594,
2771,10,16,22,25,8,10,10,16,46.15134277562308,
2772,10,16,22,25,10,8,8,12,40.90752301326236,
2773,10,16,22,25,10,8,8,14,38.75295286254689,
2774,10,16,22,25,10,8,8,16,44.992963475592234,
2775,10,16,22,25,10,8,10,12,37.229779856160604,
2776,10,16,22,25,10,8,10,14,37.357185954698906,
2777,10,16,22,25,10,8,10,16,40.68140289179436,
2778,10,16,22,25,10,10,8,12,39.98913904824539,
2779,10,16,22,25,10,10,8,14,39.56702026385972,
2780,10,16,22,25,10,10,8,16,45.612780339102954,
2781,10,16,22,25,10,10,10,12,38.22793197534523,
2782,10,16,22,25,10,10,10,14,38.562072526549315,
2783,10,16,22,25,10,10,10,16,43.22650850092697,
2784,10,16,22,27,8,8,8,12,40.83643127799624,
2785,10,16,22,27,8,8,8,14,42.67168813521073,
2786,10,16,22,27,8,8,8,16,46.826506222916294,
2787,10,16,22,27,8,8,10,12,35.849229159643585,
2788,10,16,22,27,8,8,10,14,37.201958789438095,
2789,10,16,22,27,8,8,10,16,42.87089879521051,
2790,10,16,22,27,8,10,8,12,40.85656257936381,
2791,10,16,22,27,8,10,8,14,46.34860744659963,
2792,10,16,22,27,8,10,8,16,45.28390028260344,
2793,10,16,22,27,8,10,10,12,37.83264131209532,
2794,10,16,22,27,8,10,10,14,41.34436799478149,
2795,10,16,22,27,8,10,10,16,32.98848799470409,
2796,10,16,22,27,10,8,8,12,38.05382161323632,
2797,10,16,22,27,10,8,8,14,39.888702802768336,
2798,10,16,22,27,10,8,8,16,46.93041964503945,
2799,10,16,22,27,10,8,10,12,36.4262103972396,
2800,10,16,22,27,10,8,10,14,36.339766166623264,
2801,10,16,22,27,10,8,10,16,34.5593040434899,
2802,10,16,22,27,10,10,8,12,37.37311268067512,
2803,10,16,22,27,10,10,8,14,44.792467081006805,
2804,10,16,22,27,10,10,8,16,43.56203434769935,
2805,10,16,22,27,10,10,10,12,35.846711880282584,
2806,10,16,22,27,10,10,10,14,40.70331846447513,
2807,10,16,22,27,10,10,10,16,31.5885367647833,
2808,10,16,22,29,8,8,8,12,40.62354334850795,
2809,10,16,22,29,8,8,8,14,46.29180731479593,
2810,10,16,22,29,8,8,8,16,44.246574583683156,
2811,10,16,22,29,8,8,10,12,39.9681396561127,
2812,10,16,22,29,8,8,10,14,43.51453518440283,
2813,10,16,22,29,8,8,10,16,32.16209070382544,
2814,10,16,22,29,8,10,8,12,43.21576351293112,
2815,10,16,22,29,8,10,8,14,46.6636266600662,
2816,10,16,22,29,8,10,8,16,37.26807968605968,
2817,10,16,22,29,8,10,10,12,37.69829606038081,
2818,10,16,22,29,8,10,10,14,34.95270822891632,
2819,10,16,22,29,8,10,10,16,32.4886359654171,
2820,10,16,22,29,10,8,8,12,39.736940918967264,
2821,10,16,22,29,10,8,8,14,46.4167745696609,
2822,10,16,22,29,10,8,8,16,34.51176162457955,
2823,10,16,22,29,10,8,10,12,37.99088801677806,
2824,10,16,22,29,10,8,10,14,36.85214704901955,
2825,10,16,22,29,10,8,10,16,32.09521439771822,
2826,10,16,22,29,10,10,8,12,46.412219214732914,
2827,10,16,22,29,10,10,8,14,47.88977686897823,
2828,10,16,22,29,10,10,8,16,32.896011751964636,
2829,10,16,22,29,10,10,10,12,36.05194868306887,
2830,10,16,22,29,10,10,10,14,33.78944381996641,
2831,10,16,22,29,10,10,10,16,32.4886359654171,
2832,10,16,22,31,8,8,8,12,44.30857198160575,
2833,10,16,22,31,8,8,8,14,42.432588799382216,
2834,10,16,22,31,8,8,8,16,33.89292490179051,
2835,10,16,22,31,8,8,10,12,40.39936243299749,
2836,10,16,22,31,8,8,10,14,34.22868708885545,
2837,10,16,22,31,8,8,10,16,35.69040560610043,
2838,10,16,22,31,8,10,8,12,44.2313653628276,
2839,10,16,22,31,8,10,8,14,35.57645849239776,
2840,10,16,22,31,8,10,8,16,32.82275299842826,
2841,10,16,22,31,8,10,10,12,33.57609971789449,
2842,10,16,22,31,8,10,10,14,31.83979404547196,
2843,10,16,22,31,8,10,10,16,34.44401801825629,
2844,10,16,22,31,10,8,8,12,44.11524917198213,
2845,10,16,22,31,10,8,8,14,34.90303641389772,
2846,10,16,22,31,10,8,8,16,34.604970073386255,
2847,10,16,22,31,10,8,10,12,40.39936243299749,
2848,10,16,22,31,10,8,10,14,32.790112822491125,
2849,10,16,22,31,10,8,10,16,33.038331472264275,
2850,10,16,22,31,10,10,8,12,44.4937498337041,
2851,10,16,22,31,10,10,8,14,35.62567940821208,
2852,10,16,22,31,10,10,8,16,32.3120447393857,
2853,10,16,22,31,10,10,10,12,34.12942398969574,
2854,10,16,22,31,10,10,10,14,31.643775577238785,
2855,10,16,22,31,10,10,10,16,31.96321695505162,
2856,10,16,22,33,8,8,8,12,45.155346159325916,
2857,10,16,22,33,8,8,8,14,33.06161763335291,
2858,10,16,22,33,8,8,8,16,35.24765479265193,
2859,10,16,22,33,8,8,10,12,34.578008140346896,
2860,10,16,22,33,8,8,10,14,33.932765329749856,
2861,10,16,22,33,8,8,10,16,32.98953371577986,
2862,10,16,22,33,8,10,8,12,36.55261475454577,
2863,10,16,22,33,8,10,8,14,34.207335687022436,
2864,10,16,22,33,8,10,8,16,35.11684371035727,
2865,10,16,22,33,8,10,10,12,34.75239367837824,
2866,10,16,22,33,8,10,10,14,33.71060220495963,
2867,10,16,22,33,8,10,10,16,32.48589249480466,
2868,10,16,22,33,10,8,8,12,44.523581172724874,
2869,10,16,22,33,10,8,8,14,33.72745057973506,
2870,10,16,22,33,10,8,8,16,35.45081353785375,
2871,10,16,22,33,10,8,10,12,34.3497798387597,
2872,10,16,22,33,10,8,10,14,34.40005545910648,
2873,10,16,22,33,10,8,10,16,33.72277080478153,
2874,10,16,22,33,10,10,8,12,36.26883928520721,
2875,10,16,22,33,10,10,8,14,34.90286174894135,
2876,10,16,22,33,10,10,8,16,35.117418884274855,
2877,10,16,22,33,10,10,10,12,36.15494897682353,
2878,10,16,22,33,10,10,10,14,34.40005545910648,
2879,10,16,22,33,10,10,10,16,33.334365770548175,
